ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
98,0.0516038097416,0.816787586533,0.0132059715434,0.0929393136934,0.0254633184882
99,0.455093790682,0.410376215496,0.0848862513374,0.0379637566343,0.0116799858497
100,0.440768213986,0.198084798069,0.315278757929,0.0436608562659,0.00220737374966
101,0.656686630368,0.254449447566,0.0677723205397,0.0163860925704,0.00470550895554
102,0.685548583166,0.237481443521,0.0559600442219,0.0160586276132,0.0049513014784
103,0.384217927326,0.2147579738,0.343874631687,0.0546806138099,0.00246885337649
104,0.559610376661,0.228671205406,0.187836900964,0.0216188651587,0.00226265181021
105,0.656570266304,0.255879385905,0.0663456787233,0.0164832947882,0.00472137427987
106,0.571538750597,0.221294084388,0.183453699753,0.0214747131622,0.00223875209989
107,0.394691169255,0.21300428037,0.337647005582,0.0521019722607,0.00255557253196
108,0.315240954074,0.285030190904,0.3223978625,0.0726777422042,0.00465325031765
109,0.662344862825,0.232086915037,0.0859023647641,0.0157979999479,0.00386785742567
110,0.442206593047,0.292651589507,0.217361295664,0.0432367917222,0.00454373006066
111,0.375334352325,0.190856303094,0.386632268223,0.0453577247754,0.00181935158274
112,0.525611066727,0.226825453354,0.21463901629,0.0308752739445,0.00204918968376
113,0.336179110321,0.200550108554,0.399812535331,0.0596009582024,0.00385728759183
114,0.390149190153,0.219148589766,0.33168151656,0.0558705195569,0.00315018396409
115,0.225767643357,0.666374864425,0.0207424765222,0.0728419655874,0.0142730501084
116,0.575283364635,0.219212825792,0.182379026141,0.0208600447506,0.00226473868104
117,0.611342537313,0.200180310246,0.168352619547,0.018235952037,0.0018885808563
118,0.10570436441,0.337356741539,0.382503890144,0.170727442921,0.003707560985
119,0.372456924967,0.206447825393,0.360109666985,0.0584574182799,0.00252816437549
120,0.312266011824,0.445462271784,0.105924919458,0.12614371642,0.0102030805144
121,0.649378395949,0.26448098465,0.0634984915716,0.0175238791467,0.00511824868284
122,0.634793490778,0.2451809,0.095096741973,0.02009045712,0.00483841012897
123,0.632288281864,0.276226892743,0.0670773416702,0.0190216903231,0.00538579339943
124,0.492005705705,0.421326115573,0.0319628867415,0.0472739998588,0.00743129212188
125,0.0844278439272,0.704242731905,0.0753675092381,0.113196153118,0.0227657618121
126,0.562847762398,0.249360664837,0.163352429863,0.0214149793666,0.00302416353516
127,0.274973061676,0.444569865165,0.0880096770775,0.182487075255,0.00996032082676
128,0.653148005321,0.258865470427,0.0658308785096,0.0169789641008,0.00517668164212
129,0.661125122523,0.251959757533,0.0645767074503,0.0175075889464,0.00483082354734
130,0.657266276237,0.252924438502,0.068260926986,0.0165836483023,0.00496470997274
131,0.381240440157,0.20829824973,0.347042228107,0.0608501445138,0.0025689374917
132,0.652918995703,0.25741193071,0.0658228958374,0.0185800872198,0.00526609053009
133,0.483619236967,0.437111599422,0.0315807655881,0.0413105635787,0.00637783444425
134,0.435035705142,0.19757322434,0.322276043236,0.04273023222,0.00238479506259
135,0.470872318449,0.256969739898,0.202352978014,0.0643680413759,0.00543692226342
136,0.426297003601,0.19425288018,0.324475659869,0.0530632154888,0.00191124086142
137,0.399265790374,0.278956250441,0.24985208921,0.0682719948443,0.00365387512979
138,0.516248881729,0.400684177489,0.0339501705988,0.0428279691007,0.00628880108279
139,0.361673750597,0.180145951847,0.398908107405,0.0565037322131,0.0027684579384
140,0.390295207079,0.212832248295,0.343557946796,0.0508070400066,0.00250755782371
141,0.611873902261,0.196168104871,0.171863920541,0.0181843481091,0.00190972421728
142,0.478487930058,0.420238584642,0.0535861233064,0.0348360215339,0.0128513404596
143,0.376667691809,0.185399128075,0.387105062031,0.0493169553801,0.00151116270556
144,0.382642100403,0.178957797262,0.383123429227,0.0518627508742,0.00341392223391
145,0.591192616789,0.188554741612,0.19283149606,0.025921869942,0.00149927559703
146,0.373221110132,0.180378167433,0.389137694641,0.0558606137586,0.00140241403435
147,0.399409186094,0.26498400138,0.271128859709,0.0615268328023,0.0029511200144
148,0.335350503824,0.199240263675,0.406090782196,0.057810718809,0.0015077314959
149,0.221152705499,0.668804631394,0.0205909954703,0.0748144680447,0.0146371995921
150,0.26746792516,0.588229298824,0.054127292593,0.0611923732293,0.0289831101937
151,0.31859577752,0.459964816368,0.0934974994941,0.11539982768,0.0125420789378
152,0.052533928086,0.649916224439,0.058569593732,0.227624027328,0.0113562264146
153,0.606767770313,0.199928110675,0.173559464672,0.017868851948,0.00187580239166
154,0.115730017067,0.380406718936,0.349486481957,0.148563202021,0.00581358001941
155,0.625301669576,0.276350846279,0.067298182143,0.026966201177,0.0040831008253
156,0.618522206144,0.194277045328,0.167793315432,0.017495563454,0.00191186964199
157,0.339770862875,0.195379539531,0.405929817781,0.0574947525075,0.00142502730586
158,0.225843109621,0.661666927575,0.020964449493,0.0768425389191,0.0146829743918
159,0.44006797309,0.293849491156,0.217406163179,0.0433468865113,0.00532948606423
160,0.388086890022,0.214280019531,0.343338077755,0.0516826766034,0.00261233608817
161,0.440605547236,0.198881199468,0.316228532643,0.0418106407016,0.00247407995252
162,0.573877289129,0.218951982813,0.183193878486,0.0219787688583,0.00199808071384
163,0.53392002028,0.336322190908,0.0815184862532,0.0428593816247,0.00537992093471
164,0.660196629918,0.254976166275,0.0626697144014,0.0170321598364,0.00512532956989
165,0.389841843627,0.213646017854,0.34142014237,0.052376805805,0.00271519034385
166,0.669823400079,0.247904225251,0.0605578562958,0.0167902012055,0.00492431716887
167,0.575309796618,0.241960752967,0.158559075048,0.0214946790712,0.00267569629598
168,0.440583079916,0.197676119114,0.316071751234,0.0433617861721,0.002307263563
169,0.564966910702,0.225559435443,0.185843067499,0.0212006773642,0.00242990899204
170,0.561952113422,0.229028474233,0.185038002583,0.0215657465895,0.00241566317271
171,0.0407502649421,0.54796315977,0.0820925592498,0.318583880621,0.0106101354176
172,0.444818443746,0.194582580103,0.317382290066,0.0408000508416,0.00241663524313
173,0.361227439487,0.186654291312,0.39177226195,0.0590849933461,0.00126101390435
174,0.367056483248,0.181520483269,0.392783439616,0.0572252925102,0.00141430135732
175,0.390758881942,0.225536528767,0.324339427448,0.0559495459984,0.00341561584413
176,0.275111669972,0.579610106997,0.0514741972687,0.061586444534,0.0322175812278
177,0.34608742327,0.200197471273,0.3920624691,0.0581624113876,0.00349022496928
178,0.623514608037,0.25224586174,0.0956709086247,0.0224679084439,0.00610071315425
179,0.396815621793,0.368750131631,0.135394232083,0.0899325909045,0.00910742358885
180,0.271593185385,0.569435460308,0.0666675420094,0.080726551288,0.0115772610097
181,0.0616739766859,0.809807571155,0.0131726974685,0.0905612768275,0.0247844778627
182,0.451200345086,0.442479363088,0.0547437894441,0.0384748992107,0.0131016031704
183,0.562979802458,0.226941364047,0.186311721773,0.021433372273,0.00233373944909
184,0.433624346363,0.346494046726,0.174784762478,0.0392636962672,0.00583314816668
185,0.435499369296,0.203130233252,0.316874197469,0.0419815644149,0.00251463556787
186,0.388753146203,0.186818434821,0.378321029208,0.0443031375367,0.00180425223102
187,0.231315639164,0.651086133787,0.0221171555557,0.0798128805716,0.0156681909211
188,0.437420349921,0.198606893101,0.31817507839,0.043614589038,0.00218308955011
189,0.62443747914,0.210462047025,0.145028685593,0.0178196937795,0.00225209446339
190,0.614265630551,0.198448871642,0.167548162585,0.0179120122345,0.00182532298756
191,0.369784312544,0.186365593187,0.396843840602,0.045411165652,0.00159508801498
192,0.439293214786,0.189857776465,0.316325193858,0.0525894620469,0.00193435284385
193,0.417416117074,0.351689917972,0.184526130535,0.040544464937,0.00582336948234
194,0.52960478792,0.340243828626,0.0814503315153,0.0433790109538,0.00532204098516
195,0.627893636483,0.208365381975,0.143594327573,0.0180649148491,0.00208173912012
196,0.661621811627,0.253161360603,0.0624221813368,0.0177696406138,0.00502500581982
197,0.621440119894,0.216686720943,0.142874119304,0.0167084031263,0.00229063673347
198,0.52646495728,0.229101810194,0.210864925165,0.0314597753544,0.00210853200543
199,0.377203829838,0.18526589673,0.391085041794,0.0446933848112,0.00175184682669
200,0.566228824369,0.222908849589,0.186928825065,0.0217741620408,0.00215933893625
201,0.491050469656,0.422949915612,0.031521838786,0.0472369828158,0.00724079313086
202,0.426670791296,0.279435720583,0.234372376435,0.0542855535872,0.00523555809753
203,0.558442900985,0.23009845529,0.186874302308,0.0224138581704,0.00217048324648
204,0.458335751612,0.317756816764,0.1346543355,0.0797063922265,0.00954670389788
205,0.115720507183,0.359208210476,0.38278722946,0.136278145634,0.00600590724622
206,0.44532853231,0.304885626206,0.196814760272,0.0465514535797,0.00641962763227
207,0.559200715611,0.227637972804,0.188866030533,0.0221575785301,0.00213770252081
208,0.29133915289,0.264547668847,0.360967517743,0.0782932041031,0.00485245641753
209,0.389529190694,0.223257243025,0.327909859577,0.0559023256389,0.00340138106542
210,0.386924448849,0.214445854475,0.344419072268,0.0515947005408,0.00261592386683
211,0.266556833821,0.597674860164,0.036074898615,0.0839340373688,0.015759370031
212,0.333935247855,0.198213512335,0.406132506837,0.0580597142636,0.00365901871009
213,0.387834533119,0.213886857056,0.341725561528,0.0540060794505,0.00254696884766
214,0.612850887019,0.291327236959,0.0649956660058,0.0272243615238,0.00360184849254
215,0.202556218658,0.687626601458,0.0208398886127,0.0743298562213,0.0146474350503
216,0.420985268654,0.336314428221,0.142973179232,0.0937433052506,0.00598381864265
217,0.511864324037,0.374893677806,0.0476406921824,0.0571126734857,0.00848863248881
218,0.6641590865,0.25253232008,0.0609936537975,0.0174786613166,0.00483627830595
219,0.574145683954,0.220105820847,0.181943951451,0.0216254877862,0.00217905596139
220,0.367228739608,0.182383519433,0.394172103719,0.0528844465999,0.00333119063965
221,0.319431294233,0.287432366961,0.315811891265,0.0723028617481,0.00502158579308
222,0.0658316862997,0.791923806462,0.0162966765521,0.0989294719139,0.0270183587727
223,0.45284265608,0.412407295127,0.0841774278224,0.0387594428235,0.0118131781469
224,0.617478432599,0.191875865357,0.172181707984,0.0165869142499,0.00187707981056
225,0.12574345086,0.351193937241,0.371134454299,0.145253593805,0.00667456379519
226,0.445907939741,0.19519925683,0.314073387412,0.0424734457062,0.00234597031035
227,0.197100618262,0.695204771346,0.0203041304684,0.0730247551918,0.0143657247317
228,0.520004176072,0.347084086746,0.0847719262312,0.0426737798712,0.00546603107893
229,0.3834556613,0.215439946158,0.336259760448,0.0623399738106,0.00250465828308
230,0.202201646844,0.683010741635,0.0204264603777,0.0792689331691,0.0150922179735
231,0.66427742132,0.252084181314,0.0611647293419,0.017382901508,0.00509076651643
232,0.635517648871,0.206500511613,0.137633417134,0.0181469904864,0.00220143189534
233,0.250381150971,0.612255610661,0.035558989997,0.0862573253971,0.0155469229738
234,0.278432928735,0.255726540752,0.377963585497,0.0849621775922,0.00291476742395
235,0.341044405671,0.199149378454,0.401860806379,0.0564052251907,0.00154018430554
236,0.654359474736,0.257047219648,0.0653358809573,0.0180556431789,0.00520178147965
237,0.407627073215,0.208554650523,0.332584537018,0.048770388994,0.00246335024996
238,0.286812460057,0.546612843256,0.0687789441237,0.0857367286178,0.0120590239453
239,0.627865352794,0.189942416292,0.1638908368,0.0165339217033,0.00176747241071
240,0.532118311533,0.363351412667,0.0505316759255,0.0478797277779,0.00611887209657
241,0.533149802596,0.34287109143,0.075927963842,0.0427850382252,0.00526610390682
242,0.380270114438,0.190359384071,0.383117410633,0.0443723405264,0.00188075033185
243,0.527795060449,0.359313631062,0.0505029363303,0.055020494443,0.00736787771597
244,0.425103786327,0.32453232334,0.199508542933,0.0451191525778,0.00573619482228
245,0.390765097886,0.215764939803,0.339622188894,0.0510848184736,0.00276295494334
246,0.342253651589,0.195881084293,0.403665269157,0.0565432663239,0.00165672863707
247,0.653752697842,0.257595082658,0.0656889447322,0.0178496886312,0.00511358613666
248,0.651041356211,0.260022009314,0.0667595813013,0.0171981336031,0.00497891957018
249,0.390925187235,0.212454200756,0.342324138315,0.0517210712906,0.00257540240304
250,0.631949227746,0.272163462434,0.0720346244414,0.018582209433,0.00527047594535
251,0.288554223772,0.508351426107,0.0984905199591,0.0933466207043,0.0112572094569
252,0.335376530826,0.202645727329,0.400697329732,0.0599050473851,0.00137536472726
253,0.0515873049958,0.821904793459,0.0143832005099,0.0885151478076,0.023609553228
254,0.327663775943,0.191977009107,0.409038702431,0.0700142270302,0.00130628548863
255,0.209708970651,0.685078490052,0.0181648115,0.0733763971064,0.0136713306905
256,0.431167325822,0.200731530886,0.322213534865,0.043411543337,0.00247606508954
257,0.355593939974,0.358872163321,0.158594508463,0.119931149073,0.00700823916983
258,0.673139615543,0.244501918698,0.0604985671719,0.0172084643685,0.00465143421837
259,0.339277792132,0.199969837155,0.396649493641,0.0601945340796,0.003908342992
260,0.530572005344,0.337493166747,0.0823965174222,0.0441118985766,0.00542641190945
261,0.556267934583,0.228506990259,0.190365347278,0.0224654611202,0.00239426676024
262,0.596978225917,0.187493611511,0.188736160124,0.0252788589419,0.00151314350575
263,0.59638245236,0.205704073523,0.177048704077,0.018919511542,0.00194525849865
264,0.396768956613,0.211167196875,0.338753343212,0.0506886678737,0.00262183542627
265,0.381754413058,0.196024588284,0.374952267642,0.0455353427782,0.00173338823778
266,0.371910886214,0.303554200225,0.249304163009,0.0713833479408,0.00384740261068
267,0.0768662854543,0.73526252158,0.0601686457198,0.107103306032,0.0205992412146
268,0.213879334879,0.674818528433,0.0219203447924,0.0749682278444,0.0144135640511
269,0.506271258315,0.401050259738,0.0387942016915,0.0469663401144,0.0069179401417
270,0.62908826565,0.247397818628,0.0982011581918,0.0198768354269,0.00543592210349
271,0.0623652606116,0.804721638079,0.0138322922104,0.0940360250421,0.0250447840566
272,0.297677532316,0.472080509378,0.0944555736249,0.125540978492,0.0102454061886
273,0.214180908988,0.473794533012,0.235136954632,0.0646492148804,0.0122383884876
274,0.259239462334,0.356039327925,0.141762432001,0.231082282819,0.0118764949206
275,0.246603573043,0.452882879666,0.0935219964479,0.195690328243,0.0113012225995
276,0.0422284731269,0.663720184964,0.0520124903729,0.2318952755,0.0101435760368
277,0.480404262527,0.429440556676,0.0338343695938,0.0484997729839,0.00782103821952
278,0.30640906021,0.459450021191,0.103528236814,0.119647814992,0.0109648667939
279,0.429272526219,0.320597038557,0.200550026519,0.0442471053426,0.00533330336311
280,0.433488282003,0.454660084943,0.0601684883184,0.0387022660142,0.0129808787217
281,0.436635039514,0.198916102838,0.318105029799,0.0439941796952,0.00234964815242
282,0.335842858295,0.20397593401,0.39884135475,0.0597679209843,0.00157193196032
283,0.299386832835,0.542535138291,0.0675244684241,0.0782801070916,0.0122734533582
284,0.653098132833,0.261107809359,0.0625925581852,0.0178959424878,0.00530555713535
285,0.32821790136,0.195190699123,0.401313618088,0.0738900555014,0.00138772592766
286,0.395987800654,0.222763976588,0.322717369172,0.054854640976,0.00367621261031
287,0.507857885925,0.381700306586,0.0500400411296,0.0530693750056,0.00733239135431
288,0.0534189707218,0.814895046043,0.0151202133843,0.0926325491138,0.0239332207372
289,0.612973750039,0.200183052064,0.16668847682,0.0181814452479,0.00197327582933
290,0.385819762219,0.214795643584,0.344067629366,0.052790389379,0.00252657545169
291,0.495660282541,0.414004295651,0.0363471421366,0.0466226032889,0.00736567638308
292,0.679780557288,0.23821313448,0.0621003181665,0.0157239947872,0.00418199527824
293,0.563959366421,0.358725875698,0.0342478532519,0.0361453323423,0.00692157228731
294,0.173816152681,0.439072352072,0.20074842722,0.174342465893,0.0120206021339
295,0.324597578988,0.194701157534,0.407395860964,0.0719615798472,0.0013438226674
296,0.278448895059,0.524662600783,0.0933827335939,0.0927344281809,0.0107713423828
297,0.388832437055,0.214352505141,0.340828689865,0.0533557052279,0.00263066271082
298,0.0850105314306,0.711477668843,0.0710406482865,0.111909932741,0.0205612186995
299,0.437774947901,0.198952295926,0.317041070275,0.0440049079515,0.00222677794639
300,0.372677403517,0.333436722257,0.226779460781,0.0614107849093,0.0056956285363
301,0.378051755834,0.215410453719,0.341818234951,0.062059296857,0.00266025863856
302,0.65098615648,0.264085295751,0.0628947597691,0.01695536007,0.00507842792997
303,0.671276401596,0.242102416486,0.0643897161537,0.0172152329296,0.00501623283484
304,0.434129092834,0.198096170409,0.321323992226,0.0442220352317,0.00222870929894
305,0.0780915702397,0.507834384858,0.12902655614,0.271190406068,0.0138570826948
306,0.372337508202,0.201935965532,0.357779611158,0.0653144577663,0.002632457342
307,0.641390742243,0.265741421026,0.0690508273036,0.0184073197834,0.00540968964395
308,0.426828579243,0.319733430168,0.202120649793,0.0458561298505,0.00546121094588
309,0.612301326307,0.197542636727,0.170215350777,0.0180435791035,0.0018971070862
310,0.270784998368,0.588088666779,0.048166012462,0.0613776693268,0.031582653064
311,0.376551020649,0.292701246801,0.263520800768,0.0641917420507,0.00303518973115
312,0.551679240245,0.368838774554,0.0344785938413,0.038409916339,0.00659347502093
313,0.200329580025,0.68979039651,0.0204202486938,0.0755840066426,0.0138757681289
314,0.376004199007,0.18485649399,0.390635064691,0.0468963884264,0.00160785388501
315,0.650771587397,0.261166586517,0.0653049273993,0.0178108582838,0.00494604040291
316,0.376866679349,0.189628002401,0.384699484662,0.0470794105849,0.00172642300331
317,0.379824310776,0.187272208766,0.385537918655,0.0457225071595,0.00164305464395
318,0.514550035982,0.370386034854,0.0670756170519,0.0425163225402,0.00547198957231
319,0.212385255552,0.679916617693,0.0199990772412,0.072879684197,0.0148193653168
320,0.38780996942,0.228195452602,0.325467078949,0.0548469869941,0.00368051203415
321,0.374792611218,0.331416236965,0.229503120186,0.0591626793748,0.00512535225593
322,0.499911784885,0.412682257616,0.0341128709298,0.0459426398656,0.00735044670425
323,0.503686663633,0.383672698456,0.0490763254087,0.0552294957212,0.00833481678068
324,0.650249056081,0.259919844277,0.0672341839513,0.0172123597376,0.0053845559536
325,0.665776218386,0.249104292574,0.0641792407323,0.016129963401,0.00481028490723
326,0.650292686275,0.265589082392,0.0611277896372,0.0175872143232,0.00540322737275
327,0.576152729947,0.21917627703,0.180867777873,0.0216499596464,0.00215325550324
328,0.389536540866,0.213799316878,0.340857167152,0.053204027532,0.00260294757139
329,0.569929272383,0.222356504025,0.1839270493,0.0213710763418,0.00241609794968
330,0.311583911822,0.297867436825,0.309920022867,0.0759961027683,0.0046325257178
331,0.410981654359,0.179216262372,0.350351320018,0.0573434065745,0.00210735667656
332,0.200065322447,0.684730142414,0.0199745500919,0.0801706831823,0.0150593018645
333,0.655125462792,0.256754903005,0.0662303201694,0.0169133986661,0.00497591536783
334,0.535053033768,0.337840072881,0.0813243805157,0.0403534295648,0.0054290832699
335,0.0833427139436,0.708836479557,0.0849774967995,0.101993174297,0.0208501354024
336,0.648875806077,0.258465704035,0.0700245519623,0.0174893373905,0.0051446005357
337,0.0580363921426,0.510926734951,0.0989204389689,0.32012448025,0.011991953687
338,0.556751193527,0.229415634636,0.189144701229,0.0225694786046,0.00211899200373
339,0.0881039579752,0.703116610909,0.080493187526,0.10869739396,0.0195888496291
340,0.43180251464,0.194702610717,0.319582165519,0.0518595018885,0.00205320723541
341,0.307833125324,0.467292794407,0.0943309914466,0.116923001935,0.0136200868873
342,0.650179814431,0.259376396642,0.0675609576875,0.0177208940743,0.00516193716504
343,0.0767525766882,0.46088311216,0.163754136489,0.288715372667,0.00989480199587
344,0.565988242984,0.223523391838,0.186706343193,0.0218106256158,0.00197139636903
345,0.660204990682,0.249296474713,0.0690209399925,0.0167351376169,0.00474245699576
346,0.385767078631,0.213474319402,0.344263034724,0.0539781795998,0.00251738764299
347,0.338995463263,0.203630490511,0.396261434202,0.0596235250041,0.00148908702006
348,0.260838222485,0.604157435492,0.0455597782602,0.0572846953471,0.0321598684158
349,0.369580861881,0.201043479751,0.369112735543,0.05764531948,0.00261760334481
350,0.380619948909,0.221999802774,0.340193252013,0.0546991144054,0.00248788189972
351,0.611591776279,0.198023629031,0.170627216377,0.0178064879273,0.00195089038616
352,0.497809930647,0.414543737727,0.0341632552057,0.0459803200242,0.00750275639591
353,0.3406023322,0.20147888196,0.39842008726,0.0578159288075,0.00168276977164
354,0.648374952813,0.266981635527,0.0625764043399,0.0169909379282,0.00507606939211
355,0.565358730938,0.225022755399,0.184906213953,0.0223009489761,0.00241135073452
